"","date","dc","wday","month","year","week","summer"
"2360",2022-06-17,1,"Fri","6",2022,"24","summer"
"2361",2022-06-18,0,"Sat","6",2022,"25","summer"
"2362",2022-06-19,0,"Sun","6",2022,"25","summer"
"2363",2022-06-20,1,"Mon","6",2022,"25","summer"
"2364",2022-06-21,1,"Tue","6",2022,"25","summer"
"2365",2022-06-22,1,"Wed","6",2022,"25","summer"
"2366",2022-06-23,1,"Thu","6",2022,"25","summer"
"2367",2022-06-24,0,"Fri","6",2022,"25","summer"
"2368",2022-06-25,0,"Sat","6",2022,"26","summer"
"2369",2022-06-26,0,"Sun","6",2022,"26","summer"
"2370",2022-06-27,0,"Mon","6",2022,"26","summer"
"2371",2022-06-28,0,"Tue","6",2022,"26","summer"
"2372",2022-06-29,0,"Wed","6",2022,"26","summer"
"2373",2022-06-30,2,"Thu","6",2022,"26","summer"
"2374",2022-07-01,1,"Fri","7",2022,"26","summer"
"2375",2022-07-02,0,"Sat","7",2022,"27","summer"
"2376",2022-07-03,0,"Sun","7",2022,"27","summer"
"2377",2022-07-04,0,"Mon","7",2022,"27","summer"
"2378",2022-07-05,1,"Tue","7",2022,"27","summer"
"2379",2022-07-06,0,"Wed","7",2022,"27","summer"
"2380",2022-07-07,0,"Thu","7",2022,"27","summer"
"2381",2022-07-08,1,"Fri","7",2022,"27","summer"
"2382",2022-07-09,0,"Sat","7",2022,"28","summer"
"2383",2022-07-10,0,"Sun","7",2022,"28","summer"
"2384",2022-07-11,0,"Mon","7",2022,"28","summer"
"2385",2022-07-12,0,"Tue","7",2022,"28","summer"
"2386",2022-07-13,0,"Wed","7",2022,"28","summer"
"2387",2022-07-14,0,"Thu","7",2022,"28","summer"
"2388",2022-07-15,1,"Fri","7",2022,"28","summer"
"2389",2022-07-16,0,"Sat","7",2022,"29","summer"
"2390",2022-07-17,1,"Sun","7",2022,"29","summer"
"2391",2022-07-18,1,"Mon","7",2022,"29","summer"
"2392",2022-07-19,1,"Tue","7",2022,"29","summer"
"2393",2022-07-20,0,"Wed","7",2022,"29","summer"
"2394",2022-07-21,0,"Thu","7",2022,"29","summer"
"2395",2022-07-22,1,"Fri","7",2022,"29","summer"
"2396",2022-07-23,0,"Sat","7",2022,"30","summer"
"2397",2022-07-24,0,"Sun","7",2022,"30","summer"
"2398",2022-07-25,0,"Mon","7",2022,"30","summer"
"2399",2022-07-26,1,"Tue","7",2022,"30","summer"
"2400",2022-07-27,0,"Wed","7",2022,"30","summer"
"2401",2022-07-28,0,"Thu","7",2022,"30","summer"
"2402",2022-07-29,1,"Fri","7",2022,"30","summer"
"2403",2022-07-30,0,"Sat","7",2022,"31","summer"
"2404",2022-07-31,0,"Sun","7",2022,"31","summer"
"2405",2022-08-01,0,"Mon","8",2022,"31","summer"
"2406",2022-08-02,0,"Tue","8",2022,"31","summer"
"2407",2022-08-03,0,"Wed","8",2022,"31","summer"
"2408",2022-08-04,0,"Thu","8",2022,"31","summer"
"2409",2022-08-05,1,"Fri","8",2022,"31","summer"
"2410",2022-08-06,1,"Sat","8",2022,"32","summer"
"2411",2022-08-07,0,"Sun","8",2022,"32","summer"
"2412",2022-08-08,1,"Mon","8",2022,"32","summer"
"2413",2022-08-09,1,"Tue","8",2022,"32","summer"
"2414",2022-08-10,1,"Wed","8",2022,"32","summer"
"2415",2022-08-11,0,"Thu","8",2022,"32","summer"
"2416",2022-08-12,0,"Fri","8",2022,"32","summer"
"2417",2022-08-13,0,"Sat","8",2022,"33","summer"
"2418",2022-08-14,0,"Sun","8",2022,"33","summer"
"2419",2022-08-15,2,"Mon","8",2022,"33","summer"
"2420",2022-08-16,0,"Tue","8",2022,"33","summer"
"2421",2022-08-17,0,"Wed","8",2022,"33","summer"
"2422",2022-08-18,0,"Thu","8",2022,"33","summer"
"2423",2022-08-19,1,"Fri","8",2022,"33","summer"
"2424",2022-08-20,0,"Sat","8",2022,"34","summer"
"2425",2022-08-21,0,"Sun","8",2022,"34","summer"
"2426",2022-08-22,0,"Mon","8",2022,"34","summer"
"2427",2022-08-23,2,"Tue","8",2022,"34","summer"
"2428",2022-08-24,0,"Wed","8",2022,"34","summer"
"2429",2022-08-25,2,"Thu","8",2022,"34","summer"
"2430",2022-08-26,1,"Fri","8",2022,"34","summer"
"2431",2022-08-27,0,"Sat","8",2022,"35","summer"
"2432",2022-08-28,0,"Sun","8",2022,"35","summer"
"2433",2022-08-29,0,"Mon","8",2022,"35","summer"
"2434",2022-08-30,0,"Tue","8",2022,"35","summer"
"2435",2022-08-31,0,"Wed","8",2022,"35","summer"
"2436",2022-09-01,0,"Thu","9",2022,"35","winter"
"2437",2022-09-02,3,"Fri","9",2022,"35","winter"
"2438",2022-09-03,0,"Sat","9",2022,"36","winter"
"2439",2022-09-04,0,"Sun","9",2022,"36","winter"
"2440",2022-09-05,0,"Mon","9",2022,"36","winter"
"2441",2022-09-06,0,"Tue","9",2022,"36","winter"
"2442",2022-09-07,0,"Wed","9",2022,"36","winter"
"2443",2022-09-08,0,"Thu","9",2022,"36","winter"
"2444",2022-09-09,1,"Fri","9",2022,"36","winter"
"2445",2022-09-10,0,"Sat","9",2022,"37","winter"
"2446",2022-09-11,0,"Sun","9",2022,"37","winter"
"2447",2022-09-12,0,"Mon","9",2022,"37","winter"
"2448",2022-09-13,0,"Tue","9",2022,"37","winter"
"2449",2022-09-14,1,"Wed","9",2022,"37","winter"
"2450",2022-09-15,0,"Thu","9",2022,"37","winter"
"2451",2022-09-16,1,"Fri","9",2022,"37","winter"
"2452",2022-09-17,1,"Sat","9",2022,"38","winter"
"2453",2022-09-18,0,"Sun","9",2022,"38","winter"
"2454",2022-09-19,0,"Mon","9",2022,"38","winter"
"2455",2022-09-20,0,"Tue","9",2022,"38","winter"
"2456",2022-09-21,0,"Wed","9",2022,"38","winter"
"2457",2022-09-22,2,"Thu","9",2022,"38","winter"
"2458",2022-09-23,1,"Fri","9",2022,"38","winter"
"2459",2022-09-24,0,"Sat","9",2022,"39","winter"
"2460",2022-09-25,0,"Sun","9",2022,"39","winter"
"2461",2022-09-26,1,"Mon","9",2022,"39","winter"
"2462",2022-09-27,0,"Tue","9",2022,"39","winter"
"2463",2022-09-28,0,"Wed","9",2022,"39","winter"
"2464",2022-09-29,1,"Thu","9",2022,"39","winter"
"2465",2022-09-30,0,"Fri","9",2022,"39","winter"
"2466",2022-10-01,0,"Sat","10",2022,"40","winter"
"2467",2022-10-02,0,"Sun","10",2022,"40","winter"
"2468",2022-10-03,2,"Mon","10",2022,"40","winter"
"2469",2022-10-04,0,"Tue","10",2022,"40","winter"
"2470",2022-10-05,1,"Wed","10",2022,"40","winter"
"2471",2022-10-06,0,"Thu","10",2022,"40","winter"
"2472",2022-10-07,1,"Fri","10",2022,"40","winter"
"2473",2022-10-08,0,"Sat","10",2022,"41","winter"
"2474",2022-10-09,0,"Sun","10",2022,"41","winter"
"2475",2022-10-10,2,"Mon","10",2022,"41","winter"
"2476",2022-10-11,0,"Tue","10",2022,"41","winter"
"2477",2022-10-12,0,"Wed","10",2022,"41","winter"
"2478",2022-10-13,1,"Thu","10",2022,"41","winter"
"2479",2022-10-14,2,"Fri","10",2022,"41","winter"
"2480",2022-10-15,0,"Sat","10",2022,"42","winter"
"2481",2022-10-16,0,"Sun","10",2022,"42","winter"
"2482",2022-10-17,2,"Mon","10",2022,"42","winter"
"2483",2022-10-18,2,"Tue","10",2022,"42","winter"
"2484",2022-10-19,1,"Wed","10",2022,"42","winter"
"2485",2022-10-20,1,"Thu","10",2022,"42","winter"
"2486",2022-10-21,0,"Fri","10",2022,"42","winter"
"2487",2022-10-22,1,"Sat","10",2022,"43","winter"
"2488",2022-10-23,0,"Sun","10",2022,"43","winter"
"2489",2022-10-24,1,"Mon","10",2022,"43","winter"
"2490",2022-10-25,1,"Tue","10",2022,"43","winter"
"2491",2022-10-26,0,"Wed","10",2022,"43","winter"
"2492",2022-10-27,0,"Thu","10",2022,"43","winter"
"2493",2022-10-28,0,"Fri","10",2022,"43","winter"
"2494",2022-10-29,0,"Sat","10",2022,"44","winter"
"2495",2022-10-30,0,"Sun","10",2022,"44","winter"
"2496",2022-10-31,1,"Mon","10",2022,"44","winter"
"2497",2022-11-01,0,"Tue","11",2022,"44","winter"
"2498",2022-11-02,1,"Wed","11",2022,"44","winter"
"2499",2022-11-03,1,"Thu","11",2022,"44","winter"
"2500",2022-11-04,0,"Fri","11",2022,"44","winter"
"2501",2022-11-05,0,"Sat","11",2022,"45","winter"
"2502",2022-11-06,0,"Sun","11",2022,"45","winter"
"2503",2022-11-07,1,"Mon","11",2022,"45","winter"
"2504",2022-11-08,0,"Tue","11",2022,"45","winter"
"2505",2022-11-09,1,"Wed","11",2022,"45","winter"
"2506",2022-11-10,1,"Thu","11",2022,"45","winter"
"2507",2022-11-11,0,"Fri","11",2022,"45","winter"
"2508",2022-11-12,1,"Sat","11",2022,"46","winter"
"2509",2022-11-13,1,"Sun","11",2022,"46","winter"
"2510",2022-11-14,0,"Mon","11",2022,"46","winter"
"2511",2022-11-15,1,"Tue","11",2022,"46","winter"
"2512",2022-11-16,0,"Wed","11",2022,"46","winter"
"2513",2022-11-17,2,"Thu","11",2022,"46","winter"
"2514",2022-11-18,0,"Fri","11",2022,"46","winter"
"2515",2022-11-19,0,"Sat","11",2022,"47","winter"
"2516",2022-11-20,0,"Sun","11",2022,"47","winter"
"2517",2022-11-21,0,"Mon","11",2022,"47","winter"
"2518",2022-11-22,0,"Tue","11",2022,"47","winter"
"2519",2022-11-23,0,"Wed","11",2022,"47","winter"
"2520",2022-11-24,1,"Thu","11",2022,"47","winter"
"2521",2022-11-25,1,"Fri","11",2022,"47","winter"
"2522",2022-11-26,0,"Sat","11",2022,"48","winter"
"2523",2022-11-27,0,"Sun","11",2022,"48","winter"
"2524",2022-11-28,1,"Mon","11",2022,"48","winter"
"2525",2022-11-29,0,"Tue","11",2022,"48","winter"
"2526",2022-11-30,1,"Wed","11",2022,"48","winter"
